"county_fips","state","county","total_population","median_household_income","poverty_rate","median_age","median_gross_rent"
"48041","Texas","Brazos",237980,58388,23.866981646374704,26.8,1160
"48043","Texas","Brewster",9464,52612,8.409165661659905,42.2,768
"48045","Texas","Briscoe",1223,41188,15.327868852459018,50.8,692
"48047","Texas","Brooks",6987,31310,30.65081542447798,38.1,487
"48049","Texas","Brown",38294,55305,14.517632863489277,41.4,887
"48051","Texas","Burleson",18327,72888,12.626819585355095,44.3,909
"48053","Texas","Burnet",51064,77158,7.990702893323716,44.9,1324
"48055","Texas","Caldwell",47184,68503,13.859758265197296,38.2,1145
"48057","Texas","Calhoun",19921,71870,8.733913220407956,39.9,1121
"48059","Texas","Callahan",14017,68455,10.069344120196474,43.8,881
"48061","Texas","Cameron",423192,51334,24.421849035581815,32.4,899
"48063","Texas","Camp",12652,55061,22.449952335557676,38.7,774
"48065","Texas","Carson",5802,84583,7.245111731843576,42.3,933
"48067","Texas","Cass",28582,54328,17.264271513774496,43.8,821
"48069","Texas","Castro",7328,63485,13.952203343003177,34.9,910
"48071","Texas","Chambers",49178,108114,13.075551730497326,35.3,1548
"48073","Texas","Cherokee",51143,59830,17.91861631016043,38.2,880
"48075","Texas","Childress",6772,60333,9.75473801560758,33.6,934
"48077","Texas","Clay",10402,77355,10.425987162030733,47.8,825
"48079","Texas","Cochran",2520,42137,27.33606557377049,38.7,738
"48081","Texas","Coke",3315,46431,14.137279596977331,47.2,687
"48083","Texas","Coleman",7765,52364,15.049556598852373,48.5,714
"48085","Texas","Collin",1116601,117588,6.302209373460449,37.3,1792
"48087","Texas","Collingsworth",2733,60165,26.17172853393326,38.1,619
"48089","Texas","Colorado",20736,68554,10.676511674316504,43.8,1002
"48091","Texas","Comal",174552,99015,6.438343501571454,42.0,1460
"48093","Texas","Comanche",13786,59946,14.127954060222336,43.7,823
"48095","Texas","Concho",3301,59632,13.314097279472383,45.3,919
"48097","Texas","Cooke",42473,72472,14.065681366325725,40.3,1088
"48099","Texas","Coryell",83772,68904,9.871008921017085,32.4,1120
"48101","Texas","Cottle",1302,58819,22.8218966846569,44.3,323
"48103","Texas","Crane",4623,59915,8.201470915979495,36.7,883
"48105","Texas","Crockett",2881,81739,3.2566371681415927,42.9,585
"48107","Texas","Crosby",5072,52197,22.085766055969398,39.3,637
"48109","Texas","Culberson",2181,42672,17.6905311778291,48.1,971
"48111","Texas","Dallam",7180,72332,9.98268897864974,30.4,1074
"48113","Texas","Dallas",2603816,74149,13.986837334966392,34.0,1469
"48115","Texas","Dawson",12311,55789,17.68223234624146,34.6,873
"48117","Texas","Deaf Smith",18487,54114,15.823271130625685,31.4,919
"48119","Texas","Delta",5345,62855,13.991302703724712,40.7,857
"48121","Texas","Denton",945644,108185,7.030818264769763,36.8,1642
"48123","Texas","DeWitt",19853,64014,15.874339727550737,41.8,955
"48125","Texas","Dickens",1641,50417,14.502849905003167,45.7,753
"48127","Texas","Dimmit",8507,33409,44.8341684562157,36.3,753
"48129","Texas","Donley",3276,56648,8.307480179248534,45.4,686
"48131","Texas","Duval",9824,50081,29.034016572176192,35.9,737
"48133","Texas","Eastland",17846,51741,14.64953133290102,42.6,803
"48135","Texas","Ector",163206,71031,15.272600981127862,31.3,1284
"48137","Texas","Edwards",1392,38500,25.29498525073746,39.6,714
"48139","Texas","Ellis",203927,95898,8.119340216819909,36.3,1449
"48141","Texas","El Paso",866275,58859,18.88614912500909,33.3,1045
"48143","Texas","Erath",43244,65351,15.932555893931516,31.9,1134
"48145","Texas","Falls",17063,55372,14.5591839438299,41.5,747
"48147","Texas","Fannin",36525,68377,14.198231568885172,40.7,994
"48149","Texas","Fayette",24783,76541,8.830411757461308,48.6,909
"48151","Texas","Fisher",3661,64700,10.331491712707182,42.6,629
"48153","Texas","Floyd",5294,55461,18.107074569789674,38.5,587
"48155","Texas","Foard",1079,42212,20.857699805068226,45.7,577
"48157","Texas","Fort Bend",859721,113409,7.175347893879177,37.1,1770
"48159","Texas","Franklin",10522,66800,11.06632114406373,43.5,948
"48161","Texas","Freestone",19813,58460,14.3098009354944,41.8,844
"48163","Texas","Frio",18019,60098,19.56386722793458,31.8,1006
"48165","Texas","Gaines",21904,76605,7.3724876971899,29.3,788
"48167","Texas","Galveston",354721,85348,11.154669486498337,38.5,1360
"48169","Texas","Garza",5435,50545,14.02514173034262,38.4,797
"48171","Texas","Gillespie",27202,67799,9.487828482096331,50.5,1331
"48173","Texas","Glasscock",1070,106806,8.504672897196262,40.6,-666666666
"48175","Texas","Goliad",7096,59556,9.212969575774888,44.8,724
"48177","Texas","Gonzales",19764,59355,14.527148507731033,38.8,837
"48179","Texas","Gray",21131,56082,16.28721541155867,36.8,898
"48181","Texas","Grayson",139988,70455,11.131265890100604,39.4,1178
"48183","Texas","Gregg",124860,64809,17.022349323899892,35.9,1072
"48185","Texas","Grimes",30385,67080,13.325105650921875,40.5,985
"48187","Texas","Guadalupe",178368,93776,8.800199720844729,37.5,1439
"48189","Texas","Hale",32247,52788,18.957361648638816,34.1,798
"48191","Texas","Hall",2827,46728,16.378689704823614,44.9,610
"48193","Texas","Hamilton",8320,55339,18.38044685841254,43.8,847
"48195","Texas","Hansford",5182,68299,7.751027598355844,35.9,770
"48197","Texas","Hardeman",3529,61179,12.813129858911603,44.3,688
"48199","Texas","Hardin",57126,72532,12.318019198753143,39.3,1011
"48201","Texas","Harris",4758579,73104,15.918066709753084,34.4,1349
"48203","Texas","Harrison",69584,66040,17.381285123844073,38.9,977
"48205","Texas","Hartley",5307,82122,6.757451181911614,39.5,1023
"48207","Texas","Haskell",5390,54044,14.188000781708032,44.3,824
"48209","Texas","Hays",256429,85827,12.01761306006794,33.9,1417
"48211","Texas","Hemphill",3311,72052,3.465194725544311,41.3,946
"48213","Texas","Henderson",83658,63955,14.184974893311772,43.8,978
"48215","Texas","Hidalgo",880921,52281,27.191434367341976,30.3,925
"48217","Texas","Hill",36664,63147,14.224969927546368,40.8,929
"48219","Texas","Hockley",21455,54810,12.607944732297064,35.8,813
"48221","Texas","Hood",64198,86802,8.193124782979261,46.3,1414
"48223","Texas","Hopkins",37351,64725,12.250340136054422,39.6,1038
"48225","Texas","Houston",22042,54563,16.25265778146554,44.0,873
"48227","Texas","Howard",33127,71457,15.067796610169493,37.0,993
"48229","Texas","Hudspeth",3331,39336,18.976708667430316,33.2,664
"48231","Texas","Hunt",104917,70112,12.413210641578363,37.2,1184
"48233","Texas","Hutchinson",20413,65470,11.587600277310091,38.1,852
"48235","Texas","Irion",1432,58125,7.472067039106145,50.5,1028
"48237","Texas","Jack",8623,65693,13.486105623600686,41.3,968
"48239","Texas","Jackson",15081,61752,14.137884692917618,42.1,1011
"48241","Texas","Jasper",32807,49919,22.246124644099968,42.5,790
"48243","Texas","Jeff Davis",1740,32625,31.155192532088684,58.7,1314
"48245","Texas","Jefferson",253939,59934,18.762366276535094,37.1,1079
"48247","Texas","Jim Hogg",4797,42230,31.4109619194365,25.0,820
"48249","Texas","Jim Wells",38863,47492,23.2152616922156,35.5,885
"48251","Texas","Johnson",188820,81826,10.733459336919589,37.2,1343
"48253","Texas","Jones",19968,63472,12.637244348762112,39.0,938
"48255","Texas","Karnes",14819,59103,21.30714348630318,37.1,872
"48257","Texas","Kaufman",160718,88606,9.698094219762249,34.2,1408
"48259","Texas","Kendall",46971,110498,5.088557773404554,43.1,1576
"48261","Texas","Kenedy",52,-666666666,5.88235294117647,65.5,-666666666
"48263","Texas","Kent",727,71420,8.358208955223882,57.6,856
"48265","Texas","Kerr",53166,67927,11.71153583351229,48.6,1079
"48267","Texas","Kimble",4355,65703,15.038470505945442,50.3,795
"48269","Texas","King",189,70192,15.343915343915343,49.1,-666666666
"48271","Texas","Kinney",3140,66341,11.311417462000707,50.4,771
"48273","Texas","Kleberg",30629,57612,28.844022717827954,29.3,1022
"48275","Texas","Knox",3322,56304,11.371446422992815,40.5,661
"48277","Texas","Lamar",50421,61122,18.706381609380344,40.0,897
"48279","Texas","Lamb",12919,56997,15.946712911871355,36.6,900
"48281","Texas","Lampasas",22267,76919,9.161342938697839,43.9,961
"48283","Texas","La Salle",6946,55469,22.00236766446812,38.8,-666666666
"48285","Texas","Lavaca",20479,61768,9.441588901641799,43.1,879
"48287","Texas","Lee",17758,66000,12.219853661347006,41.4,1050
"48289","Texas","Leon",16067,59975,14.388444222111055,44.3,798
"48291","Texas","Liberty",97993,64773,17.67867613525311,33.3,1038
"48293","Texas","Limestone",22185,58109,19.37048262998368,42.0,835
"48295","Texas","Lipscomb",2964,71442,13.57684355616816,37.4,807
"48297","Texas","Live Oak",11444,53869,17.200606366851943,38.6,949
"48299","Texas","Llano",22011,65636,11.701882797035399,57.5,995
"48301","Texas","Loving",54,51087,9.25925925925926,68.9,-666666666
"48303","Texas","Lubbock",314633,63367,17.20420857596612,31.7,1134
"48305","Texas","Lynn",5667,57411,17.49375223134595,37.2,933
"48307","Texas","McCulloch",7565,51919,14.588108399622488,47.1,838
"48309","Texas","McLennan",263608,63888,17.111830435278524,34.0,1106
"48311","Texas","McMullen",623,45833,9.149277688603531,32.6,-666666666
"48313","Texas","Madison",13574,67128,13.40160284951024,35.8,832
"48315","Texas","Marion",9631,47447,18.378491913463556,50.6,854
"48317","Texas","Martin",5230,77083,8.113865220759102,37.2,1175
"48319","Texas","Mason",3951,68750,6.418061897513952,46.5,751
"48321","Texas","Matagorda",36274,55174,21.77280071313165,37.5,998
"48323","Texas","Maverick",57770,51270,22.641805623386592,30.2,789
"48325","Texas","Medina",52419,73462,11.26982858512806,39.6,1091
"48327","Texas","Menard",1964,48191,21.09375,58.0,810
"48329","Texas","Midland",171496,93984,10.62622170933327,32.6,1383
"48331","Texas","Milam",25268,59076,15.78330774824271,41.6,948
"48333","Texas","Mills",4499,64494,7.697658242522606,52.2,713
"48335","Texas","Mitchell",8989,56033,13.212538024070891,36.9,481
"48337","Texas","Montague",20599,62818,13.50458534661276,44.0,957
"48339","Texas","Montgomery",654722,97266,9.286515386624467,37.2,1471
"48341","Texas","Moore",21234,61325,15.346558203701061,30.6,894
"48343","Texas","Morris",12014,55082,16.86634378451865,42.4,824
"48345","Texas","Motley",1267,62857,9.707971586424625,51.4,725
"48347","Texas","Nacogdoches",64897,51528,22.268520842746454,31.8,923
"48349","Texas","Navarro",53735,59310,16.82831831373148,37.4,1039
"48351","Texas","Newton",12193,41044,22.39713476595036,45.8,877
"48353","Texas","Nolan",14565,50160,18.82906944053978,36.5,866
"48355","Texas","Nueces",352829,66021,17.665347572219698,36.8,1224
"48357","Texas","Ochiltree",9852,64988,15.537562775443273,33.3,905
"48359","Texas","Oldham",2097,76402,17.664319248826292,32.5,1125
"48361","Texas","Orange",84993,73372,12.676240519270548,37.9,1018
"48363","Texas","Palo Pinto",28920,64972,16.997800202521038,41.1,1024
"48365","Texas","Panola",22624,62593,11.876859280627421,40.5,810
"48367","Texas","Parker",158079,102099,7.773552478853911,39.3,1440
"48369","Texas","Parmer",9752,68164,9.638678952272492,36.2,1015
"48371","Texas","Pecos",14983,67689,27.365160060370165,37.3,973
"48373","Texas","Polk",51780,59066,18.052983164422617,43.9,1009
"48375","Texas","Potter",116634,50448,20.879659018772102,35.1,989
"48377","Texas","Presidio",6043,29014,36.303411725737,42.0,445
"48379","Texas","Rains",12505,64874,12.797810688989053,46.2,895
"48381","Texas","Randall",143791,80905,9.51230946258861,36.8,1119
"48383","Texas","Reagan",3259,70288,11.128236744759556,29.4,806
"48385","Texas","Real",2821,45417,20.49567269866247,56.5,877
"48387","Texas","Red River",11621,46912,20.895652934487885,49.1,902
"48389","Texas","Reeves",13219,56056,21.866295264623954,34.4,988
"48391","Texas","Refugio",6693,58016,17.258261933904528,43.9,842
"48393","Texas","Roberts",785,66118,6.426735218508997,39.4,769
"48395","Texas","Robertson",16973,66250,16.5017288661023,40.9,773
"48397","Texas","Rockwall",116931,124917,4.301399613899614,37.6,1899
"48399","Texas","Runnels",9880,63490,10.408459465063238,41.8,894
"48401","Texas","Rusk",52613,67506,14.289920296103132,38.8,997
"48403","Texas","Sabine",9998,59924,14.324789788268665,54.3,738
"48405","Texas","San Augustine",7889,46338,27.467642829127993,48.8,741
"48407","Texas","San Jacinto",27983,59526,17.71132834962622,45.0,1018
"48409","Texas","San Patricio",69519,67512,15.149128564136221,37.1,1239
"48411","Texas","San Saba",5802,54855,14.46685878962536,40.1,894
"48413","Texas","Schleicher",2426,90141,8.958938199917046,39.8,627
"48415","Texas","Scurry",16633,62689,9.786378138438064,36.4,913
"48417","Texas","Shackelford",3169,64659,11.582641991065731,43.9,485
"48419","Texas","Shelby",24108,50436,23.538011695906434,40.0,832
"48421","Texas","Sherman",2434,74167,6.291666666666666,36.5,881
"48423","Texas","Smith",238014,71923,12.205992865225316,37.4,1197
"48425","Texas","Somervell",9510,83382,6.497538000428174,44.0,927
"48427","Texas","Starr",65809,38182,33.49728031870068,29.1,715
"48429","Texas","Stephens",9278,54695,13.502445683084973,41.6,802
"48431","Texas","Sterling",1389,78750,2.730627306273063,31.4,968
"48433","Texas","Stonewall",1244,61250,8.706467661691542,46.5,620
"48435","Texas","Sutton",3306,75000,11.587591240875913,34.9,770
"48437","Texas","Swisher",6981,39031,29.459075855543286,36.5,729
"48439","Texas","Tarrant",2135743,81905,10.922474019902237,35.1,1447
"48441","Texas","Taylor",144259,66406,13.517169539710212,33.0,1111
"48443","Texas","Terrell",851,46989,8.225616921269095,60.9,-666666666
"48445","Texas","Terry",11699,45905,21.848045512938157,35.7,813
"48447","Texas","Throckmorton",1589,58864,13.971050975456262,42.7,548
"48449","Texas","Titus",31284,59220,17.346905800613992,34.7,817
"48451","Texas","Tom Green",119398,66254,11.718490262296804,35.8,1125
"48453","Texas","Travis",1307625,97169,10.994906139237395,35.5,1669
"48455","Texas","Trinity",13850,51663,16.111029519753266,49.8,823
"48457","Texas","Tyler",20084,50647,19.567773360954032,42.5,951
"48459","Texas","Upshur",41864,62794,13.255000971062342,40.3,1015
"48461","Texas","Upton",3227,52321,17.051565960139197,41.1,689
"48463","Texas","Uvalde",24810,57849,21.85077115464777,34.6,966
"48465","Texas","Val Verde",47647,59673,18.278819088350172,32.3,956
"48467","Texas","Van Zandt",61323,68274,11.492601400449201,42.1,1010
"48469","Texas","Victoria",91281,70101,15.966743401202423,36.6,1151
"48471","Texas","Walker",78292,49862,17.932782333570092,37.1,986
"48473","Texas","Waller",59455,76135,13.489034567134745,30.8,1210
"48475","Texas","Ward",11255,71719,14.555256064690028,34.9,939
"48477","Texas","Washington",36156,75085,12.649749188551196,40.9,1091
"48479","Texas","Webb",267731,62506,21.048734416320364,29.8,997
"48481","Texas","Wharton",41651,66100,14.477991108505545,38.4,986
"48483","Texas","Wheeler",4902,67964,14.208446016226336,40.6,995
"48485","Texas","Wichita",129842,62168,15.878401245431162,35.0,972
"48487","Texas","Wilbarger",12712,51626,18.84675239577361,39.5,862
"48489","Texas","Willacy",20218,45645,24.62998712998713,33.7,868
"48491","Texas","Williamson",643889,108309,6.3387268402603905,37.2,1720
"48493","Texas","Wilson",51501,92461,9.79225573358467,40.1,1069
"48495","Texas","Winkler",7540,91898,11.973719495843389,35.3,900
"48497","Texas","Wise",72359,89897,9.14290556285218,40.0,1239
"48499","Texas","Wood",46094,62524,12.63195885590544,48.4,851
"48501","Texas","Yoakum",7589,82261,12.037650802068143,33.0,931
"48503","Texas","Young",17963,63723,16.69211195928753,40.7,849
"48505","Texas","Zapata",13855,36527,37.43567122481988,31.5,569
"48507","Texas","Zavala",9532,41887,36.30028508077289,32.5,544
"49001","Utah","Beaver",7172,85603,7.45900449862139,34.4,1034
"49003","Utah","Box Elder",59725,77865,8.620195307888212,32.9,1028
"49005","Utah","Cache",137031,78292,13.073984387925458,25.9,1137
"49007","Utah","Carbon",20446,53673,16.787631735931598,38.8,828
"49009","Utah","Daggett",747,58750,10.126582278481013,45.0,775
"49011","Utah","Davis",366742,108058,5.97598827730873,32.3,1516
"49013","Utah","Duchesne",19932,74738,13.2989585460486,33.8,934
"49015","Utah","Emery",9968,69956,11.268747466558574,39.1,696
"49017","Utah","Garfield",5170,61688,11.11111111111111,41.0,781
"49019","Utah","Grand",9697,62521,16.991150442477874,39.6,1021
"49021","Utah","Iron",60201,65527,13.638124105413826,29.9,1008
"49023","Utah","Juab",12273,89803,9.011315767737672,30.5,917
"49025","Utah","Kane",7996,75000,10.44238683127572,43.7,1120
"49027","Utah","Millard",13179,70877,8.77651398708884,33.4,897
"49029","Utah","Morgan",12585,126092,1.702195354756602,32.5,1493
"49031","Utah","Piute",1705,44650,11.097992916174734,47.1,792
"49033","Utah","Rich",2588,76875,9.453700116234018,37.2,743
"49035","Utah","Salt Lake",1184689,94658,8.35852438747877,33.8,1493
"49037","Utah","San Juan",14466,54890,18.367346938775512,34.6,805
"49039","Utah","Sanpete",29209,67459,15.32161106101593,33.8,911
"49041","Utah","Sevier",21854,73765,10.526806526806528,36.7,878
"49043","Utah","Summit",42709,137058,4.542036749847267,41.0,1969
"49045","Utah","Tooele",76648,101846,4.69196622627343,32.0,1134
"49047","Utah","Uintah",36458,69861,11.107709435012525,33.0,914
"49049","Utah","Utah",683622,96877,8.722160923951499,25.5,1441
"49051","Utah","Wasatch",35808,115146,5.147182979681432,36.1,1905
"49053","Utah","Washington",189827,76411,9.880833102389733,39.0,1464
"49055","Utah","Wayne",2557,70074,9.101654846335698,43.1,1018
"49057","Utah","Weber",266183,87083,7.4977770008892,33.5,1269
"50001","Vermont","Addison",37497,88478,7.350885368126747,44.0,1201
"50003","Vermont","Bennington",37312,71494,11.351886481135189,46.6,1063
"50005","Vermont","Caledonia",30425,66075,12.556008489707915,45.6,904
"50007","Vermont","Chittenden",168831,94310,10.439691700300505,37.0,1590
"50009","Vermont","Essex",5972,58985,14.256960751425696,51.4,915
"50011","Vermont","Franklin",50379,79078,10.085178875638842,40.9,1164
"50013","Vermont","Grand Isle",7393,90625,7.565299769928272,48.7,1436
"50015","Vermont","Lamoille",26036,69897,8.05244920459915,41.2,1123
"50017","Vermont","Orange",29594,77328,9.390495867768594,46.9,1145
"50019","Vermont","Orleans",27492,66426,10.848844190933654,45.4,897
"50021","Vermont","Rutland",60484,64778,12.026748796134017,47.7,965
"50023","Vermont","Washington",59958,79853,9.356885611387412,43.7,1094
"50025","Vermont","Windham",45913,68021,11.955224216761637,47.3,1056
"50027","Vermont","Windsor",57968,75247,8.718253898797542,47.8,1089
"51001","Virginia","Accomack",33326,57500,14.865440818314662,47.5,973
"51003","Virginia","Albemarle",113683,102617,6.7707098768358485,39.8,1623
"51005","Virginia","Alleghany",14962,55160,13.094587206123565,48.1,774
"51007","Virginia","Amelia",13342,66339,11.095155317058424,44.8,972
"51009","Virginia","Amherst",31385,67298,10.781326781326781,43.3,842
"51011","Virginia","Appomattox",16424,62337,12.28725358148647,43.3,883
"51013","Virginia","Arlington",235463,140160,7.123943637754795,35.5,2275
"51015","Virginia","Augusta",77713,79972,7.332876288798376,44.9,1057
"51017","Virginia","Bath",4123,61709,21.093554050664657,52.3,825
"51019","Virginia","Bedford",80254,77644,8.083741984156923,47.1,955
"51021","Virginia","Bland",6211,61375,12.687559354226021,47.1,683
"51023","Virginia","Botetourt",33875,80467,6.0882300197262245,48.1,951
"51025","Virginia","Brunswick",15868,52978,15.271079935700715,44.4,864
"51027","Virginia","Buchanan",19857,42216,23.939151321056844,47.3,712
"51029","Virginia","Buckingham",16914,59199,13.734339215950426,43.7,874
"51031","Virginia","Campbell",55398,62608,10.104025493571664,43.2,853
"51033","Virginia","Caroline",31541,86267,11.556260743091366,39.4,1201
"51035","Virginia","Carroll",29158,52575,16.214159720540934,49.0,687
"51036","Virginia","Charles City",6686,70339,11.419984973703983,52.6,1076
"51037","Virginia","Charlotte",11475,48892,24.577326926499378,45.2,682
"51041","Virginia","Chesterfield",371610,98910,6.8497412720246285,38.9,1542
"51043","Virginia","Clarke",15060,114185,6.854593388764957,48.3,1360
"51045","Virginia","Craig",4881,67778,14.0305573488272,46.1,728
"51047","Virginia","Culpeper",53563,96098,8.153074995180258,39.3,1417
"51049","Virginia","Cumberland",9745,57057,7.685194698448577,45.2,847
"51051","Virginia","Dickenson",13920,43831,20.181304800118887,45.9,733
"51053","Virginia","Dinwiddie",28083,83898,10.68816732485008,43.4,1242
"51057","Virginia","Essex",10604,56481,15.487062404870624,47.1,967
"51059","Virginia","Fairfax",1144474,150113,5.935894178101531,38.9,2230
"51061","Virginia","Fauquier",73935,129495,6.148154193530836,40.8,1561
"51063","Virginia","Floyd",15560,61401,8.287007110536521,48.0,826
"51065","Virginia","Fluvanna",27764,91959,7.742551566080978,43.3,1173
"51067","Virginia","Franklin",54958,68348,11.533579721506701,48.5,797
"51069","Virginia","Frederick",93355,95603,7.081957895197079,40.6,1402
"51071","Virginia","Giles",16610,64819,8.91155223699387,45.8,780
"51073","Virginia","Gloucester",39228,83689,6.7916601836004356,44.6,1144
"51075","Virginia","Goochland",25613,118695,3.8561454781620395,49.4,1567
"51077","Virginia","Grayson",15323,42864,18.040878754171302,48.5,712
"51079","Virginia","Greene",20850,85268,11.727140783744558,40.8,1502
"51081","Virginia","Greensville",11304,56759,13.543441226575808,39.9,960
"51083","Virginia","Halifax",33811,49244,17.947080291970803,46.7,769
"51085","Virginia","Hanover",111652,109504,5.17627487363235,42.3,1496
"51087","Virginia","Henrico",334434,86397,8.437701216139008,39.4,1474
"51089","Virginia","Henry",50365,48445,14.799004632907808,47.9,705
"51091","Virginia","Highland",2265,62946,10.305174701459531,57.1,859
"51093","Virginia","Isle of Wight",39444,96118,7.3863055697496165,44.2,1313
"51095","Virginia","James City",80046,107046,6.464689836330571,47.2,1491
"51097","Virginia","King and Queen",6676,72851,18.47630473905219,49.0,982
"51099","Virginia","King George",27468,110517,6.503705342329388,38.3,1426
"51101","Virginia","King William",18232,85212,7.896915181281386,40.5,1246
"51103","Virginia","Lancaster",10876,67169,13.104097974564297,59.1,978
"51105","Virginia","Lee",22042,42269,27.587053681056922,45.4,725
"51107","Virginia","Loudoun",427082,178707,3.959177236790386,37.8,2317
"51109","Virginia","Louisa",39012,80343,10.08238928939238,44.8,1208
"51111","Virginia","Lunenburg",11990,54460,15.92391304347826,44.8,780
"51113","Virginia","Madison",13931,82972,7.04707768546859,46.2,1048
"51115","Virginia","Mathews",8517,75487,7.880080578267568,53.8,1108
"51117","Virginia","Mecklenburg",30431,51691,17.36604260813428,48.8,804
"51119","Virginia","Middlesex",10774,74154,9.547051932838734,55.5,1071
"51121","Virginia","Montgomery",99159,70769,23.760465798560176,30.2,1206
"51125","Virginia","Nelson",14777,68525,14.371013706065952,51.3,950
"51127","Virginia","New Kent",24139,120125,5.220200646148614,43.4,1653
"51131","Virginia","Northampton",12115,55933,17.06061117676853,51.6,780
"51133","Virginia","Northumberland",12085,69500,10.326993660326995,59.5,1053
"51135","Virginia","Nottoway",15597,62161,18.941099571501198,41.2,1009
"51137","Virginia","Orange",37208,94175,10.061108686163248,42.0,1145
"51139","Virginia","Page",23750,59396,9.502339430029775,45.4,851
"51141","Virginia","Patrick",17606,50938,10.821981604377692,51.0,721
"51143","Virginia","Pittsylvania",60148,54115,15.000936281769741,48.3,856
"51145","Virginia","Powhatan",31074,110667,3.2621951219512195,45.3,1107
"51147","Virginia","Prince Edward",21932,55082,21.632846801946126,32.4,898
"51149","Virginia","Prince George",42873,88225,8.04225115967138,33.4,1563
"51153","Virginia","Prince William",484625,128873,6.125055124660108,36.0,2002
"51155","Virginia","Pulaski",33771,60767,14.614531336661122,46.9,815
"51157","Virginia","Rappahannock",7409,98125,9.456903539583896,50.1,1384
"51159","Virginia","Richmond",9047,64184,9.339991901741126,46.1,1011
"51161","Virginia","Roanoke",96793,82931,7.264830508474576,43.7,1148
"51163","Virginia","Rockbridge",22578,63975,8.015370705244123,49.7,956
"51165","Virginia","Rockingham",84739,78468,9.564038633777928,40.3,1125
"51167","Virginia","Russell",25635,49020,18.120831853518013,46.5,682
"51169","Virginia","Scott",21504,45136,18.004924919125102,47.6,665
"51171","Virginia","Shenandoah",44630,64437,12.32442229270503,42.9,968
"51173","Virginia","Smyth",29585,46859,16.5441686312578,46.2,692
"51175","Virginia","Southampton",17988,68465,8.651630896083425,46.9,930
"51177","Virginia","Spotsylvania",143876,109576,6.977411208349949,38.3,1733
"51179","Virginia","Stafford",160520,133792,5.068333131195782,36.3,1925
"51181","Virginia","Surry",6552,71458,11.591536338546458,50.7,858
"51183","Virginia","Sussex",10793,62821,12.10762331838565,41.0,952
"51185","Virginia","Tazewell",39933,45788,19.27188145205551,45.0,738
"51187","Virginia","Warren",41104,84331,11.317087756017342,40.5,1199
"51191","Virginia","Washington",53913,62774,10.963632549535633,46.9,832
"51193","Virginia","Westmoreland",18683,59766,13.807644482889117,48.0,991
"51195","Virginia","Wise",35727,50740,17.73833888260989,42.1,770
"51197","Virginia","Wythe",28219,55359,15.615249435139692,45.9,718
"51199","Virginia","York",70590,108326,5.3610820852200165,39.8,1777
"51510","Virginia","Alexandria",156788,113638,8.407333604183997,37.5,2031
"51520","Virginia","Bristol",17024,44706,18.26819648619577,42.6,775
"51530","Virginia","Buena Vista",6612,54458,21.979645436638215,36.2,1067
"51540","Virginia","Charlottesville",45863,69829,22.61779860576811,32.9,1453
"51550","Virginia","Chesapeake",251153,94189,8.691176291780994,37.7,1523
"51570","Virginia","Colonial Heights",18210,76250,9.570095534325706,38.5,1162
"51580","Virginia","Covington",5671,42724,23.5810205908684,41.5,822
"51590","Virginia","Danville",42239,42778,24.96804012193923,40.8,808
"51595","Virginia","Emporia",5633,49375,13.537604456824512,39.5,1060
"51600","Virginia","Fairfax",24478,132774,9.912117627175935,37.3,2122
"51610","Virginia","Falls Church",14593,154734,3.6437525830004134,39.4,2205
"51620","Virginia","Franklin",8212,65125,16.683266932270914,40.5,995
"51630","Virginia","Fredericksburg",28383,85368,16.385975656434205,31.0,1521
"51640","Virginia","Galax",6698,41438,23.37844143723752,41.9,692
"51650","Virginia","Hampton",137334,67758,13.03733647914522,36.5,1346
"51660","Virginia","Harrisonburg",51492,59752,25.589454372494398,25.4,1120
"51670","Virginia","Hopewell",22944,48681,23.780192705354395,36.4,1085
"51678","Virginia","Lexington",7420,89598,15.931959750838523,22.5,985
"51680","Virginia","Lynchburg",79255,59808,17.387568449260165,28.4,1043
"51683","Virginia","Manassas",42674,117919,6.711123723041998,34.7,1835
"51685","Virginia","Manassas Park",16923,100668,5.800450290318758,35.3,2175
"51690","Virginia","Martinsville",13584,42434,21.841004184100417,40.2,784
"51700","Virginia","Newport News",184774,66718,15.140797552911542,34.2,1285
"51710","Virginia","Norfolk",235037,64017,17.29129947496431,32.4,1246
"51720","Virginia","Norton",3620,38497,25.729517396184065,41.1,670
"51730","Virginia","Petersburg",33365,50741,21.08048914035408,35.8,1132
"51735","Virginia","Poquoson",12556,120919,5.77674938163249,41.4,1634
"51740","Virginia","Portsmouth",97299,58972,17.587210841141285,35.8,1266
"51750","Virginia","Radford",16505,52791,33.671566067298365,23.0,966
"51760","Virginia","Richmond",227595,62671,18.838028978048186,34.5,1314
"51770","Virginia","Roanoke",98677,52671,19.672435679123193,38.0,964
"51775","Virginia","Salem",25477,66716,10.859178177395535,40.3,1046
"51790","Virginia","Staunton",25765,62586,12.558830814961604,41.0,993
"51800","Virginia","Suffolk",96638,90089,9.874660538959683,38.7,1484
"51810","Virginia","Virginia Beach",457066,90685,8.365626525059442,37.4,1649
"51820","Virginia","Waynesboro",22574,56364,11.703557666457568,38.9,972
"51830","Virginia","Williamsburg",15564,70206,14.131647452584604,24.0,1361
"51840","Virginia","Winchester",27981,64648,19.30197042500093,36.7,1298
"53001","Washington","Adams",20690,65042,20.48892358739143,29.2,901
